"sent_id","type","label","all_labels","ratings","workerids"
"1852","target-negated","E","E,E,E,E,E","100,100,100,100,98.24","22,78,8,111,2"
"1852","target-original","N","E,N,E,N,N","100,96.88,100,95.14,93.84","39,54,148,133,60"
"1854","target-negated","E","E,E,E,E,E","100,100,100,100,99.66","119,91,11,65,63"
"1854","target-original","E","E,E,E,N,E","100,100,100,88.52,99.95","39,54,108,51,97"
"1856","target-negated","E","E,E,E,E,E","100,100,100,100,100","22,44,27,8,2"
"1856","target-original","E","E,N,E,E,E","100,96.02,99.28,98.81,100","7,26,35,36,34"
"1857","target-negated","N","E,N,C,N,N","99.57,91.93,0,95.46,32.56","119,20,149,94,125"
"1857","target-original","E","E,N,N,E,E","100,51.95,47.3,99.22,100","145,26,28,127,111"
"1858","target-negated","E","E,E,E,E,N","100,100,100,99.46,97.3","84,44,66,125,92"
"1858","target-original","E","E,E,E,E,E","97.88,99.28,100,99.54,100","54,36,108,109,34"
"1863","target-negated","N","N,E,N,N,N","80.72,100,2.5,96.54,38.56","20,39,15,32,48"
"1863","target-original","E","E,E,E,E,E","100,100,100,100,100","22,44,46,27,8"
"1864","target-negated","E","E,E,E,E,N","100,100,99.25,99.64,50.3","64,85,44,78,63"
"1864","target-original","E","E,E,E,E,E","100,100,98.69,97.93,100","39,54,108,60,26"
"1865","target-negated","N","N,N,C,N,N","29.26,35.96,1.01,84.61,46.4","136,52,59,22,92"
"1865","target-original","E","E,E,E,N,N","100,100,100,77.97,88.33","22,126,100,2,118"
"1866","target-negated","E","E,E,N,E,N","100,98.5,97.45,98.73,90.42","117,137,36,108,144"
"1866","target-original","E","E,N,E,E,E","100,93.76,100,100,100","85,46,66,13,104"
"1867","target-negated","N","N,N,N,N,E","10.74,14.34,38.27,86.87,100","92,111,2,49,104"
"1867","target-original","E","E,E,E,E,E","100,100,99.62,100,100","118,129,83,144,123"
"1869","target-original","E","E,E,E,N,N","100,100,100,94.54,4.04","39,54,108,51,97"
"1872","target-negated","C","N,C,C,E,C","10.38,0,0,99.73,0","25,7,26,36,34"
"1872","target-original","E","E,N,E,E,E","100,82.54,100,100,98.29","20,39,15,32,48"
"1873","target-negated","N","N,E,N,N,E","64.9,99.79,96.88,3.98,100","118,129,83,97,123"
"1873","target-original","N","C,N,N,N,N","0,14.03,82.09,96.49,41.94","65,77,142,13,2"
"1874","target-negated","E","E,E,N,N,E","100,100,34.68,46.25,99.88","76,28,133,34,60"
"1874","target-original","E","E,E,N,E,N","99.51,100,77.85,100,51.35","44,65,95,111,2"
"1875","target-negated","E","E,E,E,N,N","100,100,100,90.24,44.31","134,145,137,116,144"
"1875","target-original","N","N,E,N,N,E","89.53,99.51,61.15,74.31,100","20,44,8,13,104"
"1876","target-negated","C","N,C,C,C,N","96.31,0,0,0.25,2.86","39,117,54,108,33"
"1876","target-original","E","E,E,E,E,E","100,100,100,100,100","85,91,44,78,63"
"1877","target-negated","E","E,E,E,E,E","100,99.06,100,100,100","84,94,128,27,137"
"1877","target-original","E","E,E,N,E,N","100,100,97.25,99.16,76.48","52,148,51,97,125"
"1878","target-negated","N","N,N,E,N,E","96.71,94.4,99.37,40.02,100","54,36,108,109,134"
"1878","target-original","E","E,E,E,E,N","100,100,100,100,78.82","84,44,66,125,92"
"1879","target-original","E","E,E,E,E,E","100,100,99.75,100,100","134,118,26,54,148"
"188","target-negated","N","N,N,N,N,N","39.29,90.93,61.44,27.79,42.09","134,118,26,137,133"
"188","target-original","N","N,E,N,E,N","97.84,99.83,91.6,98.24,80.48","22,44,27,8,2"
"1882","target-negated","N","N,N,N,N,N","47.75,17.91,9.76,51.05,43.72","118,117,129,137,83"
"1882","target-original","E","E,E,E,N,E","100,100,100,96.37,100","63,125,142,13,92"
"1884","target-negated","E","E,N,E,E,N","100,48.35,99.81,100,95.33","63,125,142,13,92"
"1884","target-original","E","E,E,E,E,E","100,100,100,100,99.31","118,117,129,137,83"
"1885","target-negated","C","C,C,C,N,N","0,0,2.07,35.1,45.81","11,65,94,66,27"
"1885","target-original","N","N,N,N,C,N","42.09,38.71,77.35,0.69,51.35","36,133,51,60,2"
"1888","target-negated","N","N,N,N,E,E","17.46,50.45,50.3,99.9,100","39,129,148,59,44"
"1888","target-original","E","N,E,E,N,E","95.01,100,100,80.01,100","18,92,111,2,104"
"1889","target-negated","N","N,N,N,N,C","96.88,24.53,22.77,29.4,0","18,92,111,2,104"
"1889","target-original","E","E,E,E,E,E","100,100,100,100,99.9","39,129,148,59,11"
"189","target-negated","E","E,E,E,N,N","99.88,100,100,51.35,94.47","135,63,125,13,92"
"189","target-original","N","E,N,N,E,N","100,21.06,52.25,99.49,56.28","118,129,35,83,111"
"1891","target-negated","N","E,N,E,N,N","100,90.24,100,84.51,97.3","44,5,27,8,18"
"1891","target-original","E","E,E,E,E,E","100,100,100,100,100","20,39,15,32,48"
"1892","target-negated","N","N,N,N,N,N","32.01,80.36,49.7,52.1,42.98","118,129,89,123,33"
"1892","target-original","N","N,N,N,N,N","45.21,70.06,24.91,67.02,68.13","20,78,92,111,104"
"1893","target-original","E","E,E,E,N,E","100,99.54,100,81.98,100","39,54,108,51,97"
"1894","target-negated","N","N,E,N,C,N","4.99,100,5.88,0,14.65","119,91,92,111,2"
"1894","target-original","E","N,E,E,N,E","93.17,98.11,100,63.03,98.95","136,26,28,148,83"
"1900","target-negated","N","C,N,N,N,C","2.12,5.6,94.19,59.09,1.16","136,137,35,133,108"
"1900","target-original","E","E,E,E,E,E","100,99.93,100,100,100","78,58,142,13,104"
"1903","target-negated","N","E,N,E,N,N","100,88.98,100,5.06,96.49","39,55,54,108,97"
"1903","target-original","E","E,E,E,N,E","100,100,100,82.43,99.79","91,135,66,63,58"
"1904","target-negated","N","N,N,E,E,N","74.18,61.58,97.93,100,80.83","134,118,137,28,54"
"1904","target-original","N","C,N,N,N,N","0,36.39,94.47,86.97,6.16","76,89,92,33,104"
"1905","target-negated","N","N,N,C,E,N","93.4,85.55,1.01,100,10.29","11,66,8,100,145"
"1905","target-original","N","E,N,C,N,N","100,81.06,0.69,96.77,68.55","117,133,60,123,22"
"1906","target-negated","E","E,E,E,E,N","99.12,99.85,100,97.93,96.49","119,11,84,94,125"
"1906","target-original","E","E,E,E,E,N","100,98.65,99.37,100,87.85","28,109,127,123,111"
"1907","target-negated","N","E,N,N,N,N","99.96,96.43,90.15,67.3,92.48","44,92,144,104,54"
"1907","target-original","N","N,N,N,N,N","73.4,93.69,35.1,96.31,97.04","134,137,76,34,84"
"1908","target-negated","N","N,N,N,E,E","78.09,93.91,95.14,100,100","134,118,54,125,48"
"1908","target-original","N","E,N,E,N,N","99.43,94.81,100,84.93,33.55","44,92,111,2,84"
"1910","target-negated","N","E,N,E,N,N","100,94.47,100,88.04,9.24","20,39,15,32,48"
"1910","target-original","N","N,C,N,N,E","50.45,0.09,81.64,78.82,99.51","22,44,46,27,8"
"1911","target-negated","N","N,N,N,N,N","93.76,94.47,92.09,75.21,51.2","22,92,2,104,55"
"1911","target-original","N","N,N,N,N,N","39.88,51.5,11.3,90.42,45.21","85,134,137,84,109"
"1913","target-negated","E","E,E,E,N,C","100,100,99.85,62.02,0","44,78,63,142,33"
"1913","target-original","C","C,N,C,C,C","0,56.58,0,0.43,0.84","39,52,54,108,60"
"1914","target-negated","N","N,C,C,N,N","75.98,0,2.21,92.4,16.14","119,91,92,111,2"
"1914","target-original","N","N,N,N,N,C","22.52,35.96,3.12,64.9,1.5","136,26,28,148,83"
"1916","target-negated","C","C,C,N,C,E","0,0,4.29,0.75,99.77","39,52,54,108,60"
"1917","target-negated","N","N,N,N,N,E","73.92,42.98,96.25,92.72,99.85","22,76,92,111,33"
"1917","target-original","N","N,N,N,N,N","71.54,96.88,67.58,69.1,49.85","134,118,133,34,55"
"1919","target-negated","E","E,E,E,E,E","100,100,100,99.22,98.65","39,129,28,83,116"
"1919","target-original","E","E,E,N,E,N","100,100,88.98,100,97.7","119,77,92,111,2"
"1920","target-negated","N","E,N,N,N,N","99.34,89.62,96.25,73.14,64.9","44,89,92,111,104"
"1920","target-original","N","N,N,N,N,E","88.04,5.53,46.7,33.41,98.81","118,137,133,34,107"
"1921","target-negated","E","E,E,N,E,N","100,100,77.97,100,81.98","118,129,83,144,123"
"1921","target-original","E","N,E,E,N,E","96.43,100,99.43,96.14,100","92,111,2,49,104"
"1924","target-negated","E","E,E,N,E,N","100,98.37,97.74,99.28,97.79","39,55,54,108,60"
"1924","target-original","N","N,E,C,N,N","19.64,99.25,0.51,4.86,96.71","91,44,78,92,107"
"1925","target-negated","N","N,E,N,N,N","86.47,99.64,88.89,85.76,75.6","145,108,109,89,144"
"1925","target-original","N","E,N,N,N,E","98.29,67.71,50.75,3.8,99.71","135,8,13,107,104"
"1926","target-negated","N","E,N,N,N,E","100,79.18,96.93,66.03,100","52,148,97,144,134"
"1926","target-original","N","N,N,N,N,E","62.6,50,82.43,97.55,98.69","94,8,79,58,47"
"1927","target-negated","N","E,N,N,N,N","100,93.62,86.57,92.4,63.89","134,118,133,34,55"
"1927","target-original","N","N,N,N,N,E","87.07,89.71,76.98,70.74,99.71","92,2,104,125,48"
"1928","target-negated","N","E,N,N,E,N","100,97.79,49.25,100,95.65","91,22,65,111,2"
"1928","target-original","E","E,E,E,E,E","98.69,100,98.37,99.59,97.93","136,129,133,83,60"
"1929","target-negated","E","C,E,E,E,N","0.88,98.16,99.02,99.88,41.64","7,47,26,35,36"
"1929","target-original","C","N,C,N,C,C","7.6,1.35,3.07,0,1.5","22,44,8,13,2"
"193","target-original","E","E,E,E,N,E","100,100,100,95.59,100","118,129,89,123,2"
"1930","target-negated","N","N,N,N,N,N","26.73,52.1,5.53,90.85,18.14","94,27,125,79,26"
"1930","target-original","N","N,N,E,E,N","83.53,96.02,100,100,80.25","109,127,34,22,92"
"1931","target-negated","N","N,N,E,N,N","90.24,23.39,100,50.75,9.58","77,94,66,8,107"
"1931","target-original","N","N,N,N,C,N","50.15,61,47,0.09,45.51","61,109,51,60,26"
"1933","target-negated","N","N,E,N,E,N","4.1,100,71.01,100,93.55","78,65,46,100,92"
"1933","target-original","N","N,N,N,N,N","70.74,23.27,13.93,72.74,70.6","134,118,117,52,129"
"1934","target-negated","N","E,N,N,E,N","100,97.74,96.37,98.92,66.88","134,118,26,54,148"
"1934","target-original","N","N,N,E,N,N","97.35,82.54,100,94.33,83.64","84,92,104,118,117"
"1935","target-negated","E","E,E,N,E,E","100,98.41,92.09,99.4,99.83","39,148,133,83,60"
"1935","target-original","E","E,E,E,E,E","100,100,100,99.28,100","84,65,111,2,76"
"1936","target-negated","C","C,C,N,C,C","0,1.19,36.39,0,1.93","76,28,133,34,60"
"1937","target-negated","E","N,N,E,E,E","83.1,94.61,100,99.49,100","134,118,137,84,109"
"1937","target-original","E","E,E,N,N,E","100,100,86.17,79.3,100","44,65,28,92,111"
"1938","target-negated","E","E,E,E,E,E","100,100,100,100,99.83","91,22,65,111,2"
"1938","target-original","N","N,N,N,N,N","96.54,5.32,43.87,97.7,73.66","136,129,133,83,60"
"1939","target-negated","E","E,E,E,E,N","100,99.59,100,100,97.19","129,83,48,34,123"
"1939","target-original","E","E,N,E,N,E","100,97.25,99.02,96.93,100","100,92,107,2,134"
"1940","target-negated","E","E,N,N,E,E","100,92.95,69.78,100,100","52,36,144,118,117"
"1940","target-original","N","E,N,N,E,N","99.85,85.76,75.6,99.79,7.83","11,84,8,58,18"
"1941","target-negated","N","N,N,C,C,N","24.4,61,0.38,0,28.86","117,133,60,123,111"
"1941","target-original","N","N,N,C,C,N","3.69,91.18,1.01,0,7.6","11,66,8,100,26"
"1942","target-negated","N","N,E,N,N,N","84.4,99.54,91.6,76.86,58.36","145,118,34,97,55"
"1942","target-original","N","N,N,N,N,N","85.86,84.18,14.24,21.06,92.95","22,65,28,92,111"
"1944","target-negated","N","N,N,N,N,N","96.77,50,73.4,77.72,53.15","94,8,79,58,134"
"1944","target-original","N","N,N,N,N,N","49.4,50.75,4.54,16.03,17.68","52,148,97,144,63"
"1945","target-negated","E","E,E,E,N,N","100,100,100,90.24,92.09","63,125,142,13,92"
"1945","target-original","E","N,E,E,E,E","81.18,100,100,100,99.4","118,117,129,137,83"
"1946","target-negated","E","E,E,E,N,N","100,100,100,50,87.27","145,129,137,83,2"
"1946","target-original","E","E,E,E,N,N","100,100,100,95.77,96.2","85,63,142,13,92"
"1947","target-negated","E","E,N,E,E,E","99.25,97.45,100,97.98,100","44,78,8,104,134"
"1947","target-original","N","N,E,E,N,N","85.55,98.69,100,96.71,85.24","134,145,137,54,144"
"195","target-negated","N","N,N,E,N,N","19.52,50.3,99.51,97.84,46.7","85,91,44,78,63"
"195","target-original","N","N,N,E,E,N","95.65,83.97,100,97.98,78.82","39,117,54,108,111"
"1950","target-negated","E","E,E,E,E,E","100,100,100,99.9,100","44,8,18,58,13"
"1950","target-original","E","E,E,E,E,E","100,98.62,100,100,100","134,145,137,108,144"
"1953","target-negated","N","N,C,N,E,N","50.6,0,76.61,100,95.27","119,91,92,111,2"
"1953","target-original","N","N,N,E,N,C","79.89,18.25,100,2.91,0.54","136,26,28,148,83"
"1955","target-negated","E","E,E,N,E,E","100,99.77,12.34,100,98.69","77,94,66,8,107"
"1955","target-original","E","E,N,E,E,E","100,95.4,100,99.37,100","61,109,51,60,117"
"196","target-negated","N","N,N,N,C,N","25.43,81.52,3.8,1.89,26.73","7,26,35,36,97"
"196","target-original","N","E,N,E,N,N","99.43,59.83,100,88.33,91.6","44,8,18,2,107"
"1960","target-negated","E","E,E,E,E,E","99.06,98.16,98.2,100,100","119,20,94,125,76"
"1960","target-original","E","E,N,E,E,E","100,82.54,99.4,100,100","28,109,127,34,44"
"1961","target-negated","E","E,N,E,E,E","98.81,94.81,99.9,100,99.91","20,11,38,54,97"
"1961","target-original","E","E,N,E,N,E","99.69,96.71,99.75,93.32,100","47,26,28,36,34"
"1962","target-negated","E","E,E,E,E,E","100,100,100,99.66,100","84,27,100,107,117"
"1962","target-original","E","N,E,E,E,N","91.6,100,100,100,89.53","7,52,48,97,63"
"1963","target-negated","E","N,E,N,E,E","90.76,100,79.06,97.93,100","20,78,92,111,104"
"1963","target-original","E","N,E,E,N,E","89.17,100,100,86.77,100","118,129,89,123,111"
"1964","target-negated","E","E,E,E,E,E","99.69,100,100,100,99.37","11,84,8,58,35"
"1964","target-original","E","E,E,N,E,E","100,99.22,89.98,100,100","52,36,144,64,55"
"1966","target-negated","E","E,E,E,N,E","100,100,100,10.11,99.49","117,137,54,116,123"
"1966","target-original","E","E,E,E,E,E","100,100,100,100,100","135,78,142,13,104"
"1970","target-negated","E","E,E,N,E,E","100,100,79.06,100,100","134,118,117,52,129"
"1970","target-original","E","E,E,E,E,N","100,100,100,100,97.25","78,65,46,100,92"
"1971","target-negated","E","N,E,E,N,E","96.54,100,100,97.5,100","85,44,79,13,104"
"1971","target-original","E","N,E,E,E,N","78.46,100,99.97,98.11,97.35","7,134,136,133,116"
"1973","target-negated","E","N,E,E,E,E","95.27,100,100,100,100","94,27,125,79,137"
"1973","target-original","N","N,N,E,E,N","86.17,80.01,100,100,97.19","109,127,34,22,92"
"1974","target-negated","E","E,E,E,E,E","100,100,100,100,100","91,22,65,111,2"
"1974","target-original","E","E,E,N,E,E","100,100,91.1,99.79,98.88","136,129,133,83,60"
"1976","target-negated","E","E,E,E,E,E","100,100,99.54,100,100","134,148,60,22,92"
"1976","target-original","E","E,E,E,E,E","99.94,100,100,100,100","11,66,27,8,137"
"1977","target-negated","E","E,E,N,E,E","99.75,100,92.17,100,100","11,65,94,66,27"
"1977","target-original","N","N,N,N,E,E","97.45,96.66,95.27,99.46,100","36,133,51,60,111"
"1978","target-negated","E","E,E,E,E,E","100,99.37,100,100,100","129,83,48,34,123"
"1978","target-original","E","E,N,E,N,E","100,88.98,98.92,96.93,100","100,92,107,2,145"
"198","target-original","E","E,N,E,E,E","100,83.21,99.22,100,100","28,109,127,123,111"
"1981","target-negated","E","E,E,E,E,E","99.22,100,100,100,100","20,38,15,32,59"
"1981","target-original","E","E,E,E,C,E","100,99.22,100,0,100","43,47,26,28,34"
"1982","target-negated","E","N,E,E,E,E","95.53,100,99.4,100,100","4,22,44,46,13"
"1982","target-original","E","E,E,E,E,E","100,97.98,99.54,99.51,100","47,26,28,36,34"
"1983","target-negated","E","E,N,E,E,E","99.98,94.94,100,99.46,100","135,8,13,107,104"
"1983","target-original","E","N,E,N,E,E","90.42,97.93,78.58,100,100","145,108,109,89,144"
"1984","target-negated","E","E,E,E,E,N","100,98.92,100,100,93.02","129,83,48,34,123"
"1984","target-original","E","E,E,E,E,E","100,100,99.54,100,100","100,92,107,2,117"
"1986","target-negated","N","N,N,E,N,C","53.6,19.87,98.62,12.44,0.12","136,36,133,83,60"
"1986","target-original","C","C,C,C,E,N","0,0,0.29,100,77.1","119,91,44,78,111"
"1988","target-negated","E","E,E,N,E,E","100,100,90.67,100,100","22,44,46,27,8"
"1988","target-original","N","N,N,N,E,E","4.86,96.71,92.72,100,100","7,35,36,34,54"
"1989","target-negated","E","E,E,N,C,E","100,99.69,92.25,0,97.98","7,26,35,28,36"
"1989","target-original","E","E,E,E,E,E","100,100,100,100,100","20,39,15,32,48"
"199","target-negated","N","N,C,N,N,C","2.55,0.66,95.84,50.6,0","20,44,8,13,104"
"199","target-original","E","E,E,E,E,N","100,99.22,100,99.34,89.62","134,145,137,116,144"
"1993","target-negated","N","N,N,N,N,N","76.35,93.84,56.88,76.73,88.33","52,148,51,144,118"
"1993","target-original","E","E,E,E,E,N","100,100,100,99.59,96.49","84,128,27,58,63"
"1995","target-negated","E","E,E,E,E,E","100,100,100,98.88,100","119,11,84,94,125"
"1995","target-original","E","E,E,E,E,E","100,99.4,99.37,100,100","28,109,127,123,104"
"1996","target-negated","E","N,E,E,N,E","50.3,99.66,100,7.83,100","119,20,149,94,125"
"1996","target-original","E","E,E,N,E,E","100,98.24,2.6,99.12,100","145,26,28,127,111"
"1998","target-negated","E","E,E,E,E,N","100,99.06,99.79,100,83.97","22,44,8,13,2"
"1998","target-original","E","E,E,E,E,E","100,100,100,98.37,99.94","7,47,26,35,36"
"1999","target-negated","E","E,E,E,E,E","100,100,100,100,100","39,117,54,108,104"
"1999","target-original","E","N,E,E,E,E","89.89,100,100,100,100","85,91,44,78,63"
"200","target-negated","N","N,N,E,N,N","93.4,90.76,100,39.88,11.3","118,129,35,83,22"
"200","target-original","E","E,N,E,N,E","99.95,84.51,100,64.61,100","135,63,125,13,92"
"2000","target-negated","E","E,E,E,C,N","100,100,100,0,3.12","39,129,148,59,111"
"2000","target-original","N","N,N,N,E,C","8.16,9.76,94.88,99.99,0","18,92,111,2,104"
"2002","target-negated","E","E,C,E,C,E","99.19,0,99.19,0,100","119,91,44,78,111"
"2002","target-original","N","N,N,N,E,C","97.74,96.2,92.48,98.95,0.49","136,36,133,83,60"
"2004","target-negated","E","E,E,E,E,E","100,100,99.25,100,98.77","134,137,63,34,55"
"2004","target-original","E","E,E,E,E,E","100,100,100,100,98.29","22,89,92,144,108"
"2005","target-negated","E","E,E,E,E,N","99.16,100,99.77,100,97.79","20,84,135,65,63"
"2005","target-original","E","E,E,E,E,E","100,99.97,99.25,100,100","39,54,108,51,34"
"2006","target-negated","E","E,E,N,E,N","100,100,52.25,100,72.61","91,22,65,111,2"
"2006","target-original","E","E,E,N,E,E","99.12,100,97.19,99.73,99.77","136,129,133,83,60"
"2007","target-negated","E","E,E,E,E,E","100,100,100,100,100","52,148,51,144,134"
"2007","target-original","E","E,E,E,E,E","100,100,100,99.85,99.66","84,128,27,58,18"
"2008","target-negated","N","N,N,N,N,E","90.67,23.02,2.4,96.71,100","7,26,35,36,34"
"2008","target-original","E","E,E,E,E,E","100,100,100,100,99.43","20,39,15,32,48"
"2009","target-negated","N","C,N,E,N,N","0.06,97.14,98.95,82.76,92.56","11,84,8,58,118"
"2009","target-original","E","E,E,E,N,N","100,98.81,100,50.15,94.88","52,36,144,64,55"
"2011","target-negated","E","E,E,E,E,E","100,100,100,99.46,99.88","7,26,35,36,97"
"2011","target-original","E","E,E,E,E,C","100,100,100,100,0","20,39,15,32,48"
"2014","target-negated","E","N,E,E,N,E","90.67,100,100,92.79,100","118,129,89,123,104"
"2014","target-original","N","N,C,N,N,N","92.79,0,88.89,93.91,82.09","20,78,92,111,104"
"2015","target-negated","C","C,C,N,C,N","1.55,0,82.32,0,3.86","20,39,15,32,48"
"2016","target-negated","E","E,E,E,E,E","100,100,100,100,100","22,44,27,8,2"
"2016","target-original","E","N,E,E,E,E","97.19,100,100,100,99.43","20,15,32,45,48"
"2017","target-negated","E","E,E,E,E,N","100,100,99.28,100,88.42","134,148,60,22,92"
"2017","target-original","E","E,E,E,E,E","99.94,100,100,99.57,100","11,66,27,8,137"
"2018","target-negated","E","E,C,E,E,N","100,0,100,100,88.42","119,91,22,128,2"
"2019","target-negated","E","E,E,E,N,E","100,100,100,93.98,99.25","39,54,148,133,60"
"2019","target-original","E","E,E,N,E,N","100,100,95.71,100,96.66","22,78,8,111,2"
